Frame,Time(s),Vehicle_ID,Vehicle_Type,Center_X(px),Center_Y(px),World_X(m),World_Y(m),Length(m),Width(m),Speed(km/h),Acceleration(m/s²),Front_Car_ID,Rear_Car_ID,Left_Front_Car_ID,Left_Rear_Car_ID,Right_Front_Car_ID,Right_Rear_Car_ID,Lane_ID,Calib_Version
417,16.68,32,van,684.5819,794.8029,13.101575,102.48128,2.833313,4.550412,0,0.0,27,20,-1,-1,-1,-1,2,0
418,16.72,20,bus,593.1852,826.1261,12.355226,103.338394,3.271695,6.5450716,15,0.0,27,-1,-1,-1,-1,-1,2,0
418,16.72,27,bus,778.15295,787.8804,13.908518,102.27909,3.1177185,6.4620576,9,0.0,32,20,-1,-1,-1,-1,2,0
418,16.72,32,van,674.23694,787.4695,13.015074,102.26694,2.3920777,4.609958,0,0.0,-1,27,-1,-1,-1,-1,2,0
419,16.76,4,van,769.07733,790.5584,13.826147,102.35789,3.2800019,6.6128235,5,0.0,27,32,-1,-1,-1,-1,2,0
419,16.76,20,bus,573.6113,828.077,12.199814,103.38886,3.286902,5.8987703,15,0.0,32,-1,-1,-1,-1,-1,2,0
419,16.76,27,bus,767.85986,789.9647,13.816674,102.340485,3.3695068,6.6305785,9,0.0,-1,4,-1,-1,-1,-1,2,0
419,16.76,32,van,661.85376,798.7786,12.90849,102.59521,2.8568819,4.692557,0,0.0,4,20,-1,-1,-1,-1,2,0
420,16.8,20,bus,563.2871,832.0577,12.1220455,103.49083,3.393274,6.3115115,14,-6.944444444444445,27,-1,-1,-1,-1,-1,2,0
420,16.8,27,bus,759.57947,788.5764,13.747784,102.299644,3.234717,6.9653687,9,0.0,-1,20,-1,-1,-1,-1,2,0
421,16.84,20,bus,548.9972,834.84735,12.012119,103.5615,3.442566,6.4677644,14,0.0,32,-1,-1,-1,-1,-1,2,0
421,16.84,27,bus,749.4738,794.6437,13.653036,102.47668,3.4601777,7.059485,9,0.0,-1,32,-1,-1,-1,-1,2,0
421,16.84,32,van,640.31885,795.1303,12.725665,102.490715,2.4530518,4.7906466,0,0.0,27,20,-1,-1,-1,-1,2,0
422,16.88,20,bus,544.7743,836.9692,11.981774,103.61483,3.4693573,7.4359145,14,0.0,32,-1,-1,-1,-1,-1,2,0
422,16.88,27,bus,742.3873,791.6007,13.596471,102.38836,3.2864654,7.050748,9,0.0,-1,32,-1,-1,-1,-1,2,0
422,16.88,32,van,630.286,802.7436,12.643966,102.707275,2.7961977,4.811783,0,0.0,27,20,-1,-1,-1,-1,2,0
423,16.92,27,bus,731.605,797.54395,13.498216,102.55999,3.4264984,7.3478975,9,0.0,-1,-1,-1,-1,-1,-1,2,0
424,16.96,27,bus,721.8035,799.7552,13.413409,102.62295,3.3878174,7.3778505,9,0.0,-1,-1,-1,-1,-1,-1,2,0
425,17.0,27,bus,712.64514,793.20105,13.341181,102.43492,3.1450317,7.521646,8,-6.944444444444445,-1,32,-1,-1,-1,-1,2,0
425,17.0,32,van,592.19714,813.3111,12.335178,102.998665,2.9979553,5.302869,0,0.0,27,-1,-1,-1,-1,-1,2,0
426,17.04,4,van,742.20557,787.609,13.599755,102.271065,2.771509,3.6822298,5,0.0,-1,27,-1,-1,-1,-1,2,0
426,17.04,27,van,704.7821,792.15015,13.274873,102.40437,3.002777,7.4646425,8,0.0,4,32,-1,-1,-1,-1,2,0
426,17.04,32,van,579.5138,815.77527,12.23359,103.065125,3.0513947,5.263373,0,0.0,27,-1,-1,-1,-1,-1,2,0
427,17.08,27,bus,692.62744,801.02576,13.167106,102.65891,3.2439148,8.010492,9,6.944444444444445,-1,-1,-1,-1,-1,-1,2,0
428,17.12,27,bus,680.56165,812.391,13.06266,102.97371,3.8513124,8.372439,9,0.0,-1,32,-1,-1,-1,-1,2,0
428,17.12,32,van,553.44183,822.0107,12.029092,103.23087,3.1151612,5.4662094,0,0.0,27,-1,-1,-1,-1,-1,2,0
429,17.16,27,bus,670.731,809.2932,12.98202,102.88911,3.5607636,8.217383,9,0.0,-1,32,-1,-1,-1,-1,2,0
429,17.16,32,van,537.32263,826.6106,11.905994,103.35096,3.2615876,5.692487,0,0.0,27,-1,-1,-1,-1,-1,2,0
430,17.2,27,bus,660.3436,812.7214,12.896013,102.98268,3.6763184,8.49776,9,0.0,-1,-1,-1,-1,-1,-1,2,0
431,17.24,32,van,512.542,834.5049,11.72194,103.552864,3.4491456,5.8017364,0,0.0,-1,-1,-1,-1,-1,-1,2,0
433,17.32,20,van,354.24493,885.48755,10.651202,104.74144,4.371152,8.432216,20,41.66666666666667,32,-1,-1,-1,-1,-1,2,0
